postcode_sector,relative_area,population_density,multiple_deprivation_index,income_deprivation_index,employment_deprivation_index,crime_deprivation_index,rural_urban,distance_to_station,never_worked,region
G25,1376.0499999999997,10.213999999999997,16.748000000000015,0.1050000000000001,0.09100000000000011,-0.02800000000000002,Large urban area,0.3179798799999999,High,Scotland
G26,1129.3599999999997,29.12765957446809,16.74800000000001,0.10500000000000007,0.0910000000000001,-0.02800000000000002,Large urban area,0.2898745531914893,High,Scotland
G27,407.5799999999998,145.8361111111111,16.748000000000005,0.105,0.09100000000000007,-0.028000000000000018,Large urban area,0.37984925000000014,Average,Scotland
G28,434.70999999999964,55.81372549019606,16.748000000000015,0.1050000000000001,0.09100000000000011,-0.02800000000000002,Large urban area,0.2733274529411765,High,Scotland
G29,3429.48000000001,22.030872483221348,16.748000000000037,0.1050000000000003,0.09099999999999979,-0.028000000000000004,Large urban area,0.4241326510067127,Average,Scotland
G311,424.68000000000006,106.44888888888889,16.74800000000003,0.10500000000000023,0.09100000000000011,-0.02800000000000002,Large urban area,0.24434883888888892,Average,Scotland
G312,584.9799999999998,151.2154761904763,16.748000000000037,0.10500000000000032,0.09099999999999973,-0.027999999999999955,Large urban area,0.40652494761904784,Average,Scotland
G313,550.2499999999999,139.31499999999988,16.748000000000033,0.1050000000000003,0.09099999999999982,-0.02800000000000002,Large urban area,0.39393033785714276,Average,Scotland
G314,1044.7299999999998,75.77843137254902,16.748000000000037,0.10500000000000032,0.09099999999999978,-0.027999999999999994,Large urban area,1.1072211830065364,High,Scotland
G315,305.99999999999994,63.30441176470592,16.748000000000022,0.10500000000000018,0.09100000000000012,-0.02800000000000002,Large urban area,0.8477987794117647,['Average' 'High'],Scotland
G319,644.7800000000001,10.4,16.748,0.105,0.09099999999999998,-0.027999999999999997,Large urban area,0.80713,Average,Scotland
G320,676.76,48.1483695652174,16.748000000000037,0.10500000000000033,0.09099999999999979,-0.027999999999999924,Large urban area,0.677130286956522,Average,Scotland
G322,312.7,0.7,16.748,0.105,0.091,-0.027999999999999997,Large urban area,0.806917,Average,Scotland
G326,952.1600000000011,46.06078431372551,16.748000000000037,0.10500000000000034,0.09099999999999991,-0.02799999999999989,Large urban area,0.7086379534313728,Average,Scotland
G327,388.71,85.82611111111108,16.748000000000037,0.10500000000000033,0.09099999999999976,-0.02799999999999993,Large urban area,0.6198969611111114,Average,Scotland
G328,5641.190000000006,47.842323651452226,16.74800000000004,0.10500000000000036,0.0910000000000001,-0.02799999999999984,Large urban area,0.8785184248962655,Average,Scotland
G329,699.4400000000002,65.3341463414634,16.748000000000037,0.10500000000000032,0.09099999999999975,-0.027999999999999966,Large urban area,0.7059731707317076,Average,Scotland
G331,4595.560000000005,46.28793969849248,16.748000000000037,0.10500000000000034,0.09099999999999989,-0.027999999999999896,Large urban area,2.13513879396985,Average,Scotland
G332,860.8800000000001,51.937628865979335,16.748000000000037,0.10500000000000033,0.09099999999999986,-0.027999999999999907,Large urban area,1.2474674020618548,Average,Scotland
G333,628.6399999999999,83.54971428571423,16.748000000000037,0.10500000000000033,0.09099999999999972,-0.02799999999999994,Large urban area,1.4625196571428576,High,Scotland
G334,2408.61,58.80346820809252,16.748000000000037,0.10500000000000033,0.09099999999999972,-0.027999999999999945,Large urban area,0.8148347271676303,High,Scotland
G335,602.21,56.01284403669722,16.748000000000033,0.10500000000000026,0.09099999999999997,-0.02800000000000002,Large urban area,1.8476832110091734,Average,Scotland
G336,17033.37000000002,34.943523316062155,16.748000000000037,0.10500000000000033,0.09099999999999984,-0.027999999999999907,Large urban area,0.8141063668393782,Average,Scotland
G339,36.839999999999996,37.800000000000004,16.747999999999998,0.105,0.09099999999999998,-0.028000000000000008,Large urban area,1.2675758333333336,Average,Scotland
G340,385.7,64.33263157894741,16.74800000000003,0.10500000000000025,0.09100000000000007,-0.02800000000000002,Large urban area,1.0270681789473681,High,Scotland
G349,1497.7600000000007,53.48141592920355,16.748000000000033,0.10500000000000027,0.09099999999999994,-0.02800000000000002,Large urban area,1.195567486725664,High,Scotland
G36,257.03999999999985,133.06666666666672,16.748000000000033,0.10500000000000029,0.09099999999999986,-0.02800000000000002,Large urban area,0.6159222878787879,Average,Scotland
G37,295.5200000000001,115.83247863247848,16.748000000000033,0.10500000000000027,0.09099999999999993,-0.02800000000000002,Large urban area,0.43533980341880335,Average,Scotland
G38,2166.320000000001,117.45721649484548,16.748000000000037,0.10500000000000033,0.09099999999999986,-0.027999999999999907,Large urban area,0.5066374020618554,Average,Scotland
G39,237.14,57.31999999999999,16.747999999999998,0.10500000000000001,0.09099999999999998,-0.028000000000000004,Large urban area,0.8808830000000002,Average,Scotland
G40,2379.0499999999993,171.91011235955062,16.748000000000037,0.10500000000000033,0.09099999999999975,-0.027999999999999935,Large urban area,0.555363524719101,Average,Scotland
G401,305.86,107.59324324324328,16.748000000000026,0.1050000000000002,0.09100000000000014,-0.028000000000000018,Large urban area,0.4045442905405405,['Average' 'High'],Scotland
G402,914.5999999999995,55.60089285714296,16.748000000000033,0.10500000000000027,0.09099999999999996,-0.02800000000000002,Large urban area,0.44776830446428556,Average,Scotland
G403,1666.3200000000004,61.77196261682241,16.748000000000033,0.10500000000000026,0.09099999999999998,-0.02800000000000002,Large urban area,0.5590240785046728,High,Scotland
G404,1445.4099999999985,44.01868131868136,16.74800000000003,0.10500000000000023,0.09100000000000011,-0.02800000000000002,Large urban area,0.4263377428571431,Average,Scotland
G409,938.1,0.7000000000000001,16.748,0.105,0.09099999999999998,-0.027999999999999997,Large urban area,0.8074495000000002,Average,Scotland
G411,895.7700000000004,83.79024390243899,16.74800000000003,0.1050000000000002,0.09100000000000014,-0.028000000000000018,Large urban area,0.7259361341463414,High,Scotland
G412,248.0400000000002,140.45033557046975,16.748000000000037,0.1050000000000003,0.09099999999999979,-0.028000000000000004,Large urban area,0.2984522308724831,Average,Scotland
G413,328.15000000000026,131.98766519823783,16.74800000000004,0.10500000000000034,0.09100000000000003,-0.02799999999999986,Large urban area,0.3728122255506608,Average,Scotland
G414,2775.2199999999984,33.11024096385544,16.748000000000037,0.10500000000000032,0.09099999999999975,-0.02799999999999996,Large urban area,0.37293433132530124,Average,Scotland
G415,879.7099999999998,42.307100591715965,16.748000000000037,0.10500000000000032,0.09099999999999973,-0.027999999999999955,Large urban area,0.5537146698224854,Average,Scotland
G420,1103.0499999999995,72.30606060606056,16.74800000000003,0.10500000000000025,0.09100000000000004,-0.02800000000000002,Large urban area,0.9371037373737375,Average,Scotland
G422,1.88,136.2,16.748,0.105,0.091,-0.027999999999999997,Large urban area,0.3083315,High,Scotland
G427,329.84,148.83719008264472,16.748000000000033,0.10500000000000027,0.0909999999999999,-0.02800000000000002,Large urban area,0.5198073140495867,Average,Scotland
G428,309.9199999999999,165.0544117647061,16.748000000000037,0.10500000000000034,0.09099999999999991,-0.02799999999999989,Large urban area,0.24908199705882364,Average,Scotland
G429,769.5799999999998,144.45781249999996,16.748000000000037,0.10500000000000033,0.09099999999999984,-0.02799999999999991,Large urban area,0.3769420156249999,Average,Scotland
G431,3659.289999999996,131.57848101265824,16.748000000000037,0.10500000000000032,0.09099999999999976,-0.02799999999999998,Large urban area,0.48390413797468357,Average,Scotland
G432,779.6599999999996,59.171548117154764,16.74800000000004,0.10500000000000036,0.09100000000000008,-0.027999999999999844,Large urban area,0.6121567175732219,Average,Scotland
G443,1528.19,60.4724444444445,16.74800000000004,0.10500000000000034,0.09100000000000003,-0.027999999999999862,Large urban area,0.5724175235555556,Average,Scotland
G444,342.91999999999973,96.6010471204189,16.748000000000037,0.10500000000000033,0.09099999999999983,-0.02799999999999991,Large urban area,0.42145079560209414,Average,Scotland
G445,990.8499999999996,67.4694736842105,16.748000000000037,0.10500000000000033,0.09099999999999983,-0.027999999999999914,Large urban area,0.6252728500000004,Average,Scotland
G449,4.03,32.5,16.748,0.105,0.091,-0.027999999999999997,Large urban area,0.402407,Average,Scotland
G450,794.2899999999998,67.78556701030928,16.74800000000003,0.10500000000000025,0.09100000000000005,-0.02800000000000002,Large urban area,1.3839064536082473,High,Scotland
G459,1391.299999999999,75.34639175257723,16.748000000000037,0.10500000000000033,0.09099999999999986,-0.027999999999999907,Large urban area,1.623188005154639,High,Scotland
G466,1893.5700000000018,38.72035398230089,16.74800000000004,0.10500000000000034,0.09100000000000003,-0.02799999999999986,Large urban area,0.5156755070796462,Average,Scotland
G467,2767.799999999999,39.007906976744266,16.74800000000004,0.10500000000000034,0.09099999999999997,-0.027999999999999876,Large urban area,0.6510181734883721,Average,Scotland
G468,813.2299999999998,102.96122448979592,16.748000000000037,0.10500000000000033,0.09099999999999986,-0.027999999999999903,Large urban area,0.6634993249999995,Average,Scotland
G469,986.6800000000005,7.059374999999996,16.747999999999998,0.105,0.09100000000000005,-0.028000000000000018,Large urban area,0.8330444062499998,Average,Scotland
G47,264.36,57.945454545454545,16.747999999999998,0.105,0.09099999999999998,-0.028000000000000004,Large urban area,0.8808752727272728,Average,Scotland
G49,1273.8699999999994,116.90393700787381,16.748000000000033,0.10500000000000029,0.09099999999999987,-0.02800000000000002,Large urban area,0.9939012362204721,Average,Scotland
G50,2364.9,117.22415730337077,16.748000000000037,0.10500000000000033,0.09099999999999975,-0.027999999999999935,Large urban area,1.0865413033707862,Average,Scotland
G511,742.0700000000004,111.62992125984249,16.748000000000033,0.10500000000000029,0.09099999999999987,-0.02800000000000002,Large urban area,0.8527468110236219,Average,Scotland
G512,834.8699999999997,61.62384615384618,16.748000000000033,0.10500000000000029,0.09099999999999986,-0.02800000000000002,Large urban area,1.088292507692308,High,Scotland
G513,1496.9300000000012,119.81724137931019,16.748000000000033,0.1050000000000003,0.0909999999999998,-0.028000000000000014,Large urban area,1.1000773379310345,Average,Scotland
G514,6358.480000000002,63.2528925619835,16.74800000000004,0.10500000000000036,0.0910000000000001,-0.02799999999999984,Large urban area,0.9565474380165284,Average,Scotland
G519,91.52000000000002,21.300000000000004,16.747999999999998,0.105,0.09099999999999998,-0.028000000000000008,Large urban area,1.2382230769230773,High,Scotland
G521,942.0799999999995,57.381443298969046,16.748000000000037,0.10500000000000033,0.09099999999999986,-0.027999999999999907,Large urban area,0.7238586979381446,Average,Scotland
G522,954.8099999999991,120.62405660377365,16.74800000000004,0.10500000000000034,0.09099999999999996,-0.02799999999999988,Large urban area,0.49852961273584906,Average,Scotland
G523,659.4100000000001,57.933862433862444,16.748000000000037,0.10500000000000033,0.09099999999999982,-0.027999999999999914,Large urban area,0.40112305608465626,Average,Scotland
G524,23573.659999999974,31.701265822784755,16.748000000000037,0.10500000000000032,0.09099999999999976,-0.02799999999999998,Large urban area,0.5127033278481014,Average,Scotland
G529,2433.4799999999996,0.19999999999999998,16.748,0.105,0.09099999999999998,-0.027999999999999997,Large urban area,0.16537057142857145,Average,Scotland
G535,807.5499999999993,48.66143497757846,16.74800000000004,0.10500000000000034,0.09100000000000001,-0.027999999999999865,Large urban area,0.933401457399103,Average,Scotland
G536,1154.4599999999998,53.02816091954024,16.748000000000037,0.10500000000000033,0.09099999999999972,-0.02799999999999994,Large urban area,0.719953140804598,High,Scotland
G537,7672.460000000003,48.51473354231975,16.747999999999934,0.10500000000000022,0.09100000000000033,-0.027999999999999872,Large urban area,0.9363420498432606,Average,Scotland
G539,15.35,31.866666666666664,16.748,0.105,0.09100000000000001,-0.027999999999999997,Large urban area,1.3638100000000002,High,Scotland
G58,2661.789999999998,97.75064935064951,16.748000000000026,0.10500000000000019,0.09100000000000014,-0.028000000000000018,Large urban area,0.810640038961039,High,Scotland
G581,490.6300000000001,2.0111111111111106,16.748,0.105,0.09099999999999998,-0.028,Large urban area,0.6327527777777778,Average,Scotland
G582,263.88,2.4,16.748,0.105,0.091,-0.027999999999999997,Large urban area,1.06013,High,Scotland
G59,482.6400000000001,61.81388888888883,16.748000000000026,0.10500000000000019,0.09100000000000014,-0.028000000000000018,Large urban area,0.7725423750000001,High,Scotland
G605,13514.210000000005,41.88045112781956,16.748000000000033,0.10500000000000029,0.09099999999999984,-0.02800000000000002,Large urban area,0.5916269345864661,Average,Scotland
G609,177.88,10.799999999999999,16.748,0.105,0.09099999999999998,-0.027999999999999997,Large urban area,0.37241385714285713,Average,Scotland
G611,1114.21,37.98314606741572,16.748000000000037,0.10500000000000033,0.09099999999999975,-0.027999999999999935,Large urban area,0.6626339988764047,Average,Scotland
G612,6027.460000000004,29.7926470588235,16.748000000000037,0.10500000000000034,0.09099999999999991,-0.02799999999999989,Large urban area,0.7233797245098035,Average,Scotland
G613,3043.02,34.407462686567186,16.748000000000037,0.10500000000000034,0.0909999999999999,-0.027999999999999893,Large urban area,0.9371246422885577,Average,Scotland
