postcode_sector,road_usage,total_offences,vehicle_offences
OL68,848.0,6392.0,446.0
OL69,848.0,6392.0,446.0
OL70,848.0,6392.0,446.0
OL79,848.0,6392.0,446.0
SK141,848.0,6392.0,446.0
SK142,848.0,6392.0,446.0
SK143,848.0,6392.0,446.0
SK144,848.0,6392.0,446.0
SK145,848.0,6392.0,446.0
SK146,848.0,6392.0,446.0
SK148,848.0,6392.0,446.0
SK151,848.0,6392.0,446.0
SK152,848.0,6392.0,446.0
SK153,848.0,6392.0,446.0
SK164,848.0,6392.0,446.0
SK165,848.0,6392.0,446.0
M160,1085.0,4444.0,424.0
M169,1085.0,4444.0,424.0
M171,1085.0,4444.0,424.0
M178,1085.0,4444.0,424.0
M314,1085.0,4444.0,424.0
M320,1085.0,4444.0,424.0
M328,1085.0,4444.0,424.0
M329,1085.0,4444.0,424.0
M332,1085.0,4444.0,424.0
M333,1085.0,4444.0,424.0
M334,1085.0,4444.0,424.0
M335,1085.0,4444.0,424.0
M336,1085.0,4444.0,424.0
M337,1085.0,4444.0,424.0
M410,1085.0,4444.0,424.0
M415,1085.0,4444.0,424.0
M416,1085.0,4444.0,424.0
M417,1085.0,4444.0,424.0
M418,1085.0,4444.0,424.0
M419,1085.0,4444.0,424.0
WA141,1085.0,4444.0,424.0
WA142,1085.0,4444.0,424.0
WA143,1085.0,4444.0,424.0
WA144,1085.0,4444.0,424.0
WA145,1085.0,4444.0,424.0
WA150,1085.0,4444.0,424.0
WA156,1085.0,4444.0,424.0
WA157,1085.0,4444.0,424.0
WA158,1085.0,4444.0,424.0
WA159,1085.0,4444.0,424.0
M297,1391.0,7009.0,517.0
M298,1391.0,7009.0,517.0
M460,1391.0,7009.0,517.0
M469,1391.0,7009.0,517.0
WA31,1391.0,7009.0,517.0
WA32,1391.0,7009.0,517.0
WA33,1391.0,7009.0,517.0
WN11,1391.0,7009.0,517.0
WN12,1391.0,7009.0,517.0
WN13,1391.0,7009.0,517.0
WN21,1391.0,7009.0,517.0
WN22,1391.0,7009.0,517.0
WN23,1391.0,7009.0,517.0
WN24,1391.0,7009.0,517.0
WN25,1391.0,7009.0,517.0
WN34,1391.0,7009.0,517.0
WN35,1391.0,7009.0,517.0
WN36,1391.0,7009.0,517.0
WN48,1391.0,7009.0,517.0
WN49,1391.0,7009.0,517.0
WN50,1391.0,7009.0,517.0
WN58,1391.0,7009.0,517.0
WN59,1391.0,7009.0,517.0
WN60,1391.0,7009.0,517.0
WN67,1391.0,7009.0,517.0
WN68,1391.0,7009.0,517.0
WN71,1391.0,7009.0,517.0
WN72,1391.0,7009.0,517.0
WN73,1391.0,7009.0,517.0
WN74,1391.0,7009.0,517.0
WN75,1391.0,7009.0,517.0
L100,1149.0,13470.0,871.0
L104,1149.0,13470.0,871.0
L146,1149.0,13470.0,871.0
L162,1149.0,13470.0,871.0
L259,1149.0,13470.0,871.0
L260,1149.0,13470.0,871.0
L261,1149.0,13470.0,871.0
L262,1149.0,13470.0,871.0
L263,1149.0,13470.0,871.0
L264,1149.0,13470.0,871.0
L265,1149.0,13470.0,871.0
L266,1149.0,13470.0,871.0
L267,1149.0,13470.0,871.0
L268,1149.0,13470.0,871.0
L269,1149.0,13470.0,871.0
L281,1149.0,13470.0,871.0
L283,1149.0,13470.0,871.0
L284,1149.0,13470.0,871.0
L285,1149.0,13470.0,871.0
L286,1149.0,13470.0,871.0
L287,1149.0,13470.0,871.0
L320,1149.0,13470.0,871.0
L321,1149.0,13470.0,871.0
L322,1149.0,13470.0,871.0
L323,1149.0,13470.0,871.0
L324,1149.0,13470.0,871.0
L325,1149.0,13470.0,871.0
L326,1149.0,13470.0,871.0
L327,1149.0,13470.0,871.0
L328,1149.0,13470.0,871.0
L329,1149.0,13470.0,871.0
L330,1149.0,13470.0,871.0
L331,1149.0,13470.0,871.0
L332,1149.0,13470.0,871.0
L333,1149.0,13470.0,871.0
L334,1149.0,13470.0,871.0
L335,1149.0,13470.0,871.0
L336,1149.0,13470.0,871.0
L337,1149.0,13470.0,871.0
L338,1149.0,13470.0,871.0
L339,1149.0,13470.0,871.0
L340,1149.0,13470.0,871.0
L341,1149.0,13470.0,871.0
L343,1149.0,13470.0,871.0
L344,1149.0,13470.0,871.0
L345,1149.0,13470.0,871.0
L346,1149.0,13470.0,871.0
L347,1149.0,13470.0,871.0
L348,1149.0,13470.0,871.0
L349,1149.0,13470.0,871.0
L351,1149.0,13470.0,871.0
L352,1149.0,13470.0,871.0
L353,1149.0,13470.0,871.0
L355,1149.0,13470.0,871.0
L357,1149.0,13470.0,871.0
L360,1149.0,13470.0,871.0
L361,1149.0,13470.0,871.0
L362,1149.0,13470.0,871.0
L363,1149.0,13470.0,871.0
L364,1149.0,13470.0,871.0
L365,1149.0,13470.0,871.0
L366,1149.0,13470.0,871.0
L367,1149.0,13470.0,871.0
L368,1149.0,13470.0,871.0
L369,1149.0,13470.0,871.0
WA85,1149.0,13470.0,871.0
L10,1745.0,60252.0,4068.0
L101,1745.0,60252.0,4068.0
L107,1745.0,60252.0,4068.0
L109,1745.0,60252.0,4068.0
L11,1745.0,60252.0,4068.0
L110,1745.0,60252.0,4068.0
L111,1745.0,60252.0,4068.0
L112,1745.0,60252.0,4068.0
L113,1745.0,60252.0,4068.0
L114,1745.0,60252.0,4068.0
L115,1745.0,60252.0,4068.0
L116,1745.0,60252.0,4068.0
L117,1745.0,60252.0,4068.0
L118,1745.0,60252.0,4068.0
L119,1745.0,60252.0,4068.0
L12,1745.0,60252.0,4068.0
L120,1745.0,60252.0,4068.0
L121,1745.0,60252.0,4068.0
L122,1745.0,60252.0,4068.0
L123,1745.0,60252.0,4068.0
L124,1745.0,60252.0,4068.0
L125,1745.0,60252.0,4068.0
L126,1745.0,60252.0,4068.0
L127,1745.0,60252.0,4068.0
L128,1745.0,60252.0,4068.0
L129,1745.0,60252.0,4068.0
L13,1745.0,60252.0,4068.0
L130,1745.0,60252.0,4068.0
L131,1745.0,60252.0,4068.0
L132,1745.0,60252.0,4068.0
L133,1745.0,60252.0,4068.0
L134,1745.0,60252.0,4068.0
L135,1745.0,60252.0,4068.0
L136,1745.0,60252.0,4068.0
L137,1745.0,60252.0,4068.0
L138,1745.0,60252.0,4068.0
L139,1745.0,60252.0,4068.0
L14,1745.0,60252.0,4068.0
L140,1745.0,60252.0,4068.0
L141,1745.0,60252.0,4068.0
L142,1745.0,60252.0,4068.0
L143,1745.0,60252.0,4068.0
L144,1745.0,60252.0,4068.0
L145,1745.0,60252.0,4068.0
L147,1745.0,60252.0,4068.0
L148,1745.0,60252.0,4068.0
L149,1745.0,60252.0,4068.0
L15,1745.0,60252.0,4068.0
L150,1745.0,60252.0,4068.0
L151,1745.0,60252.0,4068.0
L152,1745.0,60252.0,4068.0
L153,1745.0,60252.0,4068.0
L154,1745.0,60252.0,4068.0
L155,1745.0,60252.0,4068.0
L156,1745.0,60252.0,4068.0
L157,1745.0,60252.0,4068.0
L158,1745.0,60252.0,4068.0
L159,1745.0,60252.0,4068.0
L16,1745.0,60252.0,4068.0
L160,1745.0,60252.0,4068.0
L161,1745.0,60252.0,4068.0
L163,1745.0,60252.0,4068.0
L164,1745.0,60252.0,4068.0
L165,1745.0,60252.0,4068.0
L166,1745.0,60252.0,4068.0
L167,1745.0,60252.0,4068.0
L168,1745.0,60252.0,4068.0
L169,1745.0,60252.0,4068.0
L17,1745.0,60252.0,4068.0
L170,1745.0,60252.0,4068.0
L171,1745.0,60252.0,4068.0
L172,1745.0,60252.0,4068.0
L173,1745.0,60252.0,4068.0
L174,1745.0,60252.0,4068.0
L175,1745.0,60252.0,4068.0
L176,1745.0,60252.0,4068.0
L177,1745.0,60252.0,4068.0
L178,1745.0,60252.0,4068.0
L179,1745.0,60252.0,4068.0
L18,1745.0,60252.0,4068.0
L180,1745.0,60252.0,4068.0
L181,1745.0,60252.0,4068.0
L182,1745.0,60252.0,4068.0
L183,1745.0,60252.0,4068.0
L184,1745.0,60252.0,4068.0
L185,1745.0,60252.0,4068.0
L186,1745.0,60252.0,4068.0
L187,1745.0,60252.0,4068.0
L188,1745.0,60252.0,4068.0
L189,1745.0,60252.0,4068.0
L19,1745.0,60252.0,4068.0
L190,1745.0,60252.0,4068.0
L191,1745.0,60252.0,4068.0
L192,1745.0,60252.0,4068.0
L193,1745.0,60252.0,4068.0
L194,1745.0,60252.0,4068.0
L195,1745.0,60252.0,4068.0
L196,1745.0,60252.0,4068.0
L197,1745.0,60252.0,4068.0
L198,1745.0,60252.0,4068.0
L199,1745.0,60252.0,4068.0
L20,1745.0,60252.0,4068.0
L22,1745.0,60252.0,4068.0
L23,1745.0,60252.0,4068.0
L24,1745.0,60252.0,4068.0
L240,1745.0,60252.0,4068.0
L241,1745.0,60252.0,4068.0
L242,1745.0,60252.0,4068.0
L243,1745.0,60252.0,4068.0
L246,1745.0,60252.0,4068.0
L247,1745.0,60252.0,4068.0
L248,1745.0,60252.0,4068.0
L249,1745.0,60252.0,4068.0
L25,1745.0,60252.0,4068.0
L250,1745.0,60252.0,4068.0
L251,1745.0,60252.0,4068.0
L252,1745.0,60252.0,4068.0
L253,1745.0,60252.0,4068.0
L254,1745.0,60252.0,4068.0
L255,1745.0,60252.0,4068.0
L256,1745.0,60252.0,4068.0
L257,1745.0,60252.0,4068.0
L258,1745.0,60252.0,4068.0
L26,1745.0,60252.0,4068.0
L27,1745.0,60252.0,4068.0
L270,1745.0,60252.0,4068.0
L271,1745.0,60252.0,4068.0
L272,1745.0,60252.0,4068.0
L273,1745.0,60252.0,4068.0
L274,1745.0,60252.0,4068.0
L275,1745.0,60252.0,4068.0
L276,1745.0,60252.0,4068.0
L277,1745.0,60252.0,4068.0
L278,1745.0,60252.0,4068.0
L28,1745.0,60252.0,4068.0
L280,1745.0,60252.0,4068.0
L288,1745.0,60252.0,4068.0
L29,1745.0,60252.0,4068.0
L30,1745.0,60252.0,4068.0
L31,1745.0,60252.0,4068.0
L32,1745.0,60252.0,4068.0
L33,1745.0,60252.0,4068.0
L34,1745.0,60252.0,4068.0
L35,1745.0,60252.0,4068.0
L36,1745.0,60252.0,4068.0
L37,1745.0,60252.0,4068.0
L38,1745.0,60252.0,4068.0
L39,1745.0,60252.0,4068.0
L40,1745.0,60252.0,4068.0
L41,1745.0,60252.0,4068.0
L42,1745.0,60252.0,4068.0
L43,1745.0,60252.0,4068.0
L44,1745.0,60252.0,4068.0
L45,1745.0,60252.0,4068.0
L46,1745.0,60252.0,4068.0
L47,1745.0,60252.0,4068.0
L48,1745.0,60252.0,4068.0
L49,1745.0,60252.0,4068.0
L50,1745.0,60252.0,4068.0
L51,1745.0,60252.0,4068.0
L52,1745.0,60252.0,4068.0
L53,1745.0,60252.0,4068.0
L54,1745.0,60252.0,4068.0
L55,1745.0,60252.0,4068.0
L56,1745.0,60252.0,4068.0
L57,1745.0,60252.0,4068.0
L58,1745.0,60252.0,4068.0
L59,1745.0,60252.0,4068.0
L60,1745.0,60252.0,4068.0
L61,1745.0,60252.0,4068.0
L62,1745.0,60252.0,4068.0
L63,1745.0,60252.0,4068.0
L64,1745.0,60252.0,4068.0
L65,1745.0,60252.0,4068.0
L66,1745.0,60252.0,4068.0
L67,1745.0,60252.0,4068.0
L68,1745.0,60252.0,4068.0
L69,1745.0,60252.0,4068.0
L70,1745.0,60252.0,4068.0
L71,1745.0,60252.0,4068.0
L72,1745.0,60252.0,4068.0
L73,1745.0,60252.0,4068.0
L74,1745.0,60252.0,4068.0
L75,1745.0,60252.0,4068.0
L76,1745.0,60252.0,4068.0
L77,1745.0,60252.0,4068.0
L78,1745.0,60252.0,4068.0
L79,1745.0,60252.0,4068.0
L80,1745.0,60252.0,4068.0
L81,1745.0,60252.0,4068.0
L82,1745.0,60252.0,4068.0
L83,1745.0,60252.0,4068.0
L84,1745.0,60252.0,4068.0
L85,1745.0,60252.0,4068.0
L86,1745.0,60252.0,4068.0
L87,1745.0,60252.0,4068.0
L88,1745.0,60252.0,4068.0
L89,1745.0,60252.0,4068.0
L90,1745.0,60252.0,4068.0
L91,1745.0,60252.0,4068.0
L92,1745.0,60252.0,4068.0
L93,1745.0,60252.0,4068.0
L94,1745.0,60252.0,4068.0
L96,1745.0,60252.0,4068.0
L97,1745.0,60252.0,4068.0
L98,1745.0,60252.0,4068.0
L99,1745.0,60252.0,4068.0
L342,931.0,16955.0,1093.0
L350,931.0,16955.0,1093.0
L354,931.0,16955.0,1093.0
L356,931.0,16955.0,1093.0
L358,931.0,16955.0,1093.0
L359,931.0,16955.0,1093.0
WA101,931.0,16955.0,1093.0
WA102,931.0,16955.0,1093.0
WA103,931.0,16955.0,1093.0
WA104,931.0,16955.0,1093.0
WA105,931.0,16955.0,1093.0
WA106,931.0,16955.0,1093.0
WA110,931.0,16955.0,1093.0
WA117,931.0,16955.0,1093.0
WA118,931.0,16955.0,1093.0
WA119,931.0,16955.0,1093.0
WA120,931.0,16955.0,1093.0
WA128,931.0,16955.0,1093.0
WA129,931.0,16955.0,1093.0
WA91,931.0,16955.0,1093.0
WA92,931.0,16955.0,1093.0
WA93,931.0,16955.0,1093.0
WA94,931.0,16955.0,1093.0
WA95,931.0,16955.0,1093.0
WN40,931.0,16955.0,1093.0
WN57,931.0,16955.0,1093.0
L102,862.0,21798.0,1529.0
L103,862.0,21798.0,1529.0
L106,862.0,21798.0,1529.0
L108,862.0,21798.0,1529.0
L200,862.0,21798.0,1529.0
L201,862.0,21798.0,1529.0
L202,862.0,21798.0,1529.0
L203,862.0,21798.0,1529.0
L204,862.0,21798.0,1529.0
L205,862.0,21798.0,1529.0
L206,862.0,21798.0,1529.0
L207,862.0,21798.0,1529.0
L208,862.0,21798.0,1529.0
L209,862.0,21798.0,1529.0
L210,862.0,21798.0,1529.0
L211,862.0,21798.0,1529.0
L212,862.0,21798.0,1529.0
L213,862.0,21798.0,1529.0
L214,862.0,21798.0,1529.0
L215,862.0,21798.0,1529.0
L216,862.0,21798.0,1529.0
L217,862.0,21798.0,1529.0
L218,862.0,21798.0,1529.0
L219,862.0,21798.0,1529.0
L220,862.0,21798.0,1529.0
L221,862.0,21798.0,1529.0
L222,862.0,21798.0,1529.0
L223,862.0,21798.0,1529.0
L224,862.0,21798.0,1529.0
L225,862.0,21798.0,1529.0
L226,862.0,21798.0,1529.0
L227,862.0,21798.0,1529.0
L228,862.0,21798.0,1529.0
L229,862.0,21798.0,1529.0
L230,862.0,21798.0,1529.0
L231,862.0,21798.0,1529.0
L232,862.0,21798.0,1529.0
L233,862.0,21798.0,1529.0
L234,862.0,21798.0,1529.0
L235,862.0,21798.0,1529.0
L236,862.0,21798.0,1529.0
L237,862.0,21798.0,1529.0
L238,862.0,21798.0,1529.0
L239,862.0,21798.0,1529.0
L291,862.0,21798.0,1529.0
L293,862.0,21798.0,1529.0
L295,862.0,21798.0,1529.0
L296,862.0,21798.0,1529.0
L297,862.0,21798.0,1529.0
L298,862.0,21798.0,1529.0
L299,862.0,21798.0,1529.0
L300,862.0,21798.0,1529.0
L301,862.0,21798.0,1529.0
L302,862.0,21798.0,1529.0
L303,862.0,21798.0,1529.0
L304,862.0,21798.0,1529.0
L305,862.0,21798.0,1529.0
L306,862.0,21798.0,1529.0
L307,862.0,21798.0,1529.0
L308,862.0,21798.0,1529.0
L309,862.0,21798.0,1529.0
L310,862.0,21798.0,1529.0
L311,862.0,21798.0,1529.0
L312,862.0,21798.0,1529.0
L313,862.0,21798.0,1529.0
L314,862.0,21798.0,1529.0
L315,862.0,21798.0,1529.0
L316,862.0,21798.0,1529.0
L317,862.0,21798.0,1529.0
L318,862.0,21798.0,1529.0
L319,862.0,21798.0,1529.0
L370,862.0,21798.0,1529.0
L371,862.0,21798.0,1529.0
L372,862.0,21798.0,1529.0
L373,862.0,21798.0,1529.0
L374,862.0,21798.0,1529.0
L376,862.0,21798.0,1529.0
L377,862.0,21798.0,1529.0
L378,862.0,21798.0,1529.0
L380,862.0,21798.0,1529.0
L381,862.0,21798.0,1529.0
L383,862.0,21798.0,1529.0
L384,862.0,21798.0,1529.0
L385,862.0,21798.0,1529.0
L386,862.0,21798.0,1529.0
L387,862.0,21798.0,1529.0
L388,862.0,21798.0,1529.0
L389,862.0,21798.0,1529.0
L95,862.0,21798.0,1529.0
PR81,862.0,21798.0,1529.0
PR82,862.0,21798.0,1529.0
PR83,862.0,21798.0,1529.0
PR84,862.0,21798.0,1529.0
PR85,862.0,21798.0,1529.0
PR86,862.0,21798.0,1529.0
PR90,862.0,21798.0,1529.0
PR97,862.0,21798.0,1529.0
PR99,862.0,21798.0,1529.0
CH410,1287.0,24980.0,1453.0
CH411,1287.0,24980.0,1453.0
CH412,1287.0,24980.0,1453.0
CH413,1287.0,24980.0,1453.0
CH414,1287.0,24980.0,1453.0
CH415,1287.0,24980.0,1453.0
CH416,1287.0,24980.0,1453.0
CH417,1287.0,24980.0,1453.0
CH418,1287.0,24980.0,1453.0
CH419,1287.0,24980.0,1453.0
CH420,1287.0,24980.0,1453.0
CH421,1287.0,24980.0,1453.0
CH422,1287.0,24980.0,1453.0
CH423,1287.0,24980.0,1453.0
CH424,1287.0,24980.0,1453.0
CH425,1287.0,24980.0,1453.0
CH426,1287.0,24980.0,1453.0
CH427,1287.0,24980.0,1453.0
CH428,1287.0,24980.0,1453.0
CH429,1287.0,24980.0,1453.0
CH430,1287.0,24980.0,1453.0
CH431,1287.0,24980.0,1453.0
CH432,1287.0,24980.0,1453.0
CH433,1287.0,24980.0,1453.0
CH434,1287.0,24980.0,1453.0
CH435,1287.0,24980.0,1453.0
CH436,1287.0,24980.0,1453.0
CH437,1287.0,24980.0,1453.0
CH438,1287.0,24980.0,1453.0
CH439,1287.0,24980.0,1453.0
CH440,1287.0,24980.0,1453.0
CH441,1287.0,24980.0,1453.0
CH442,1287.0,24980.0,1453.0
CH443,1287.0,24980.0,1453.0
CH444,1287.0,24980.0,1453.0
CH445,1287.0,24980.0,1453.0
CH446,1287.0,24980.0,1453.0
CH447,1287.0,24980.0,1453.0
CH448,1287.0,24980.0,1453.0
CH449,1287.0,24980.0,1453.0
CH450,1287.0,24980.0,1453.0
CH451,1287.0,24980.0,1453.0
CH452,1287.0,24980.0,1453.0
CH453,1287.0,24980.0,1453.0
CH454,1287.0,24980.0,1453.0
CH455,1287.0,24980.0,1453.0
CH456,1287.0,24980.0,1453.0
CH457,1287.0,24980.0,1453.0
CH458,1287.0,24980.0,1453.0
CH459,1287.0,24980.0,1453.0
CH460,1287.0,24980.0,1453.0
CH461,1287.0,24980.0,1453.0
CH462,1287.0,24980.0,1453.0
CH463,1287.0,24980.0,1453.0
CH464,1287.0,24980.0,1453.0
CH465,1287.0,24980.0,1453.0
CH466,1287.0,24980.0,1453.0
CH467,1287.0,24980.0,1453.0
CH468,1287.0,24980.0,1453.0
CH469,1287.0,24980.0,1453.0
CH470,1287.0,24980.0,1453.0
CH471,1287.0,24980.0,1453.0
CH472,1287.0,24980.0,1453.0
CH473,1287.0,24980.0,1453.0
CH474,1287.0,24980.0,1453.0
CH475,1287.0,24980.0,1453.0
CH476,1287.0,24980.0,1453.0
CH477,1287.0,24980.0,1453.0
CH478,1287.0,24980.0,1453.0
CH479,1287.0,24980.0,1453.0
CH480,1287.0,24980.0,1453.0
CH481,1287.0,24980.0,1453.0
CH482,1287.0,24980.0,1453.0
CH483,1287.0,24980.0,1453.0
CH484,1287.0,24980.0,1453.0
CH485,1287.0,24980.0,1453.0
CH486,1287.0,24980.0,1453.0
CH487,1287.0,24980.0,1453.0
CH488,1287.0,24980.0,1453.0
CH489,1287.0,24980.0,1453.0
CH490,1287.0,24980.0,1453.0
CH491,1287.0,24980.0,1453.0
CH492,1287.0,24980.0,1453.0
CH493,1287.0,24980.0,1453.0
CH494,1287.0,24980.0,1453.0
CH495,1287.0,24980.0,1453.0
CH496,1287.0,24980.0,1453.0
CH497,1287.0,24980.0,1453.0
CH498,1287.0,24980.0,1453.0
CH499,1287.0,24980.0,1453.0
CH600,1287.0,24980.0,1453.0
CH601,1287.0,24980.0,1453.0
CH602,1287.0,24980.0,1453.0
CH603,1287.0,24980.0,1453.0
CH604,1287.0,24980.0,1453.0
CH605,1287.0,24980.0,1453.0
CH606,1287.0,24980.0,1453.0
CH607,1287.0,24980.0,1453.0
CH608,1287.0,24980.0,1453.0
CH609,1287.0,24980.0,1453.0
CH610,1287.0,24980.0,1453.0
CH611,1287.0,24980.0,1453.0
CH612,1287.0,24980.0,1453.0
CH613,1287.0,24980.0,1453.0
CH614,1287.0,24980.0,1453.0
CH615,1287.0,24980.0,1453.0
CH616,1287.0,24980.0,1453.0
CH617,1287.0,24980.0,1453.0
CH618,1287.0,24980.0,1453.0
CH619,1287.0,24980.0,1453.0
CH620,1287.0,24980.0,1453.0
CH621,1287.0,24980.0,1453.0
CH622,1287.0,24980.0,1453.0
CH623,1287.0,24980.0,1453.0
CH624,1287.0,24980.0,1453.0
CH625,1287.0,24980.0,1453.0
CH626,1287.0,24980.0,1453.0
CH627,1287.0,24980.0,1453.0
CH628,1287.0,24980.0,1453.0
CH629,1287.0,24980.0,1453.0
CH630,1287.0,24980.0,1453.0
CH631,1287.0,24980.0,1453.0
CH632,1287.0,24980.0,1453.0
CH633,1287.0,24980.0,1453.0
CH634,1287.0,24980.0,1453.0
CH635,1287.0,24980.0,1453.0
CH636,1287.0,24980.0,1453.0
CH637,1287.0,24980.0,1453.0
CH638,1287.0,24980.0,1453.0
CH639,1287.0,24980.0,1453.0
CH651,1287.0,24980.0,1453.0
DN145,2435.0,20951.0,1067.0
DN146,2435.0,20951.0,1067.0
DN147,2435.0,20951.0,1067.0
DN148,2435.0,20951.0,1067.0
DN149,2435.0,20951.0,1067.0
HU106,2435.0,20951.0,1067.0
HU107,2435.0,20951.0,1067.0
HU114,2435.0,20951.0,1067.0
HU115,2435.0,20951.0,1067.0
HU120,2435.0,20951.0,1067.0
HU128,2435.0,20951.0,1067.0
HU129,2435.0,20951.0,1067.0
HU130,2435.0,20951.0,1067.0
HU139,2435.0,20951.0,1067.0
HU143,2435.0,20951.0,1067.0
HU151,2435.0,20951.0,1067.0
HU152,2435.0,20951.0,1067.0
HU164,2435.0,20951.0,1067.0
HU165,2435.0,20951.0,1067.0
HU170,2435.0,20951.0,1067.0
HU175,2435.0,20951.0,1067.0
HU177,2435.0,20951.0,1067.0
HU178,2435.0,20951.0,1067.0
HU179,2435.0,20951.0,1067.0
HU181,2435.0,20951.0,1067.0
HU192,2435.0,20951.0,1067.0
HU203,2435.0,20951.0,1067.0
HU60,2435.0,20951.0,1067.0
YO151,2435.0,20951.0,1067.0
YO152,2435.0,20951.0,1067.0
YO153,2435.0,20951.0,1067.0
YO164,2435.0,20951.0,1067.0
YO166,2435.0,20951.0,1067.0
YO167,2435.0,20951.0,1067.0
YO253,2435.0,20951.0,1067.0
YO254,2435.0,20951.0,1067.0
YO255,2435.0,20951.0,1067.0
YO256,2435.0,20951.0,1067.0
YO258,2435.0,20951.0,1067.0
YO259,2435.0,20951.0,1067.0
YO411,2435.0,20951.0,1067.0
YO415,2435.0,20951.0,1067.0
YO421,2435.0,20951.0,1067.0
YO422,2435.0,20951.0,1067.0
YO424,2435.0,20951.0,1067.0
YO433,2435.0,20951.0,1067.0
YO434,2435.0,20951.0,1067.0
HU11,1043.0,41181.0,2187.0
HU12,1043.0,41181.0,2187.0
HU13,1043.0,41181.0,2187.0
HU20,1043.0,41181.0,2187.0
HU28,1043.0,41181.0,2187.0
HU29,1043.0,41181.0,2187.0
HU31,1043.0,41181.0,2187.0
HU32,1043.0,41181.0,2187.0
HU33,1043.0,41181.0,2187.0
HU34,1043.0,41181.0,2187.0
HU35,1043.0,41181.0,2187.0
HU36,1043.0,41181.0,2187.0
HU46,1043.0,41181.0,2187.0
HU47,1043.0,41181.0,2187.0
HU51,1043.0,41181.0,2187.0
HU52,1043.0,41181.0,2187.0
HU53,1043.0,41181.0,2187.0
HU54,1043.0,41181.0,2187.0
HU55,1043.0,41181.0,2187.0
HU67,1043.0,41181.0,2187.0
HU68,1043.0,41181.0,2187.0
HU69,1043.0,41181.0,2187.0
HU70,1043.0,41181.0,2187.0
HU73,1043.0,41181.0,2187.0
HU74,1043.0,41181.0,2187.0
HU75,1043.0,41181.0,2187.0
HU76,1043.0,41181.0,2187.0
HU80,1043.0,41181.0,2187.0
HU87,1043.0,41181.0,2187.0
HU88,1043.0,41181.0,2187.0
HU89,1043.0,41181.0,2187.0
HU91,1043.0,41181.0,2187.0
HU92,1043.0,41181.0,2187.0
HU93,1043.0,41181.0,2187.0
HU94,1043.0,41181.0,2187.0
HU95,1043.0,41181.0,2187.0
DN311,767.0,20363.0,1072.0
DN312,767.0,20363.0,1072.0
DN313,767.0,20363.0,1072.0
DN320,767.0,20363.0,1072.0
DN327,767.0,20363.0,1072.0
DN328,767.0,20363.0,1072.0
DN329,767.0,20363.0,1072.0
DN331,767.0,20363.0,1072.0
DN332,767.0,20363.0,1072.0
DN333,767.0,20363.0,1072.0
DN344,767.0,20363.0,1072.0
DN345,767.0,20363.0,1072.0
DN350,767.0,20363.0,1072.0
DN357,767.0,20363.0,1072.0
DN358,767.0,20363.0,1072.0
DN359,767.0,20363.0,1072.0
DN364,767.0,20363.0,1072.0
DN370,767.0,20363.0,1072.0
DN377,767.0,20363.0,1072.0
DN379,767.0,20363.0,1072.0
DN401,767.0,20363.0,1072.0
DN402,767.0,20363.0,1072.0
DN417,767.0,20363.0,1072.0
DN150,1218.0,16460.0,1199.0
DN156,1218.0,16460.0,1199.0
DN157,1218.0,16460.0,1199.0
DN158,1218.0,16460.0,1199.0
DN159,1218.0,16460.0,1199.0
DN161,1218.0,16460.0,1199.0
DN162,1218.0,16460.0,1199.0
DN163,1218.0,16460.0,1199.0
DN171,1218.0,16460.0,1199.0
DN172,1218.0,16460.0,1199.0
DN173,1218.0,16460.0,1199.0
DN174,1218.0,16460.0,1199.0
DN185,1218.0,16460.0,1199.0
DN186,1218.0,16460.0,1199.0
DN197,1218.0,16460.0,1199.0
DN200,1218.0,16460.0,1199.0
DN208,1218.0,16460.0,1199.0
DN209,1218.0,16460.0,1199.0
DN214,1218.0,16460.0,1199.0
DN386,1218.0,16460.0,1199.0
DN396,1218.0,16460.0,1199.0
DN403,1218.0,16460.0,1199.0
DN91,1218.0,16460.0,1199.0
DN92,1218.0,16460.0,1199.0
YO103,983.0,13713.0,605.0
YO104,983.0,13713.0,605.0
YO105,983.0,13713.0,605.0
YO16,983.0,13713.0,605.0
YO17,983.0,13713.0,605.0
YO18,983.0,13713.0,605.0
YO19,983.0,13713.0,605.0
YO194,983.0,13713.0,605.0
YO195,983.0,13713.0,605.0
YO231,983.0,13713.0,605.0
YO232,983.0,13713.0,605.0
YO233,983.0,13713.0,605.0
YO241,983.0,13713.0,605.0
YO242,983.0,13713.0,605.0
YO243,983.0,13713.0,605.0
YO244,983.0,13713.0,605.0
YO264,983.0,13713.0,605.0
YO265,983.0,13713.0,605.0
YO266,983.0,13713.0,605.0
YO304,983.0,13713.0,605.0
YO305,983.0,13713.0,605.0
YO306,983.0,13713.0,605.0
YO307,983.0,13713.0,605.0
YO310,983.0,13713.0,605.0
YO311,983.0,13713.0,605.0
YO317,983.0,13713.0,605.0
YO318,983.0,13713.0,605.0
YO319,983.0,13713.0,605.0
YO322,983.0,13713.0,605.0
YO323,983.0,13713.0,605.0
YO324,983.0,13713.0,605.0
YO325,983.0,13713.0,605.0
YO329,983.0,13713.0,605.0
YO414,983.0,13713.0,605.0
S357,1418.0,24533.0,2066.0
S366,1418.0,24533.0,2066.0
S367,1418.0,24533.0,2066.0
S368,1418.0,24533.0,2066.0
S369,1418.0,24533.0,2066.0
S630,1418.0,24533.0,2066.0
S638,1418.0,24533.0,2066.0
